player_id,player_name,predicted_points,predicted_minutes,predicted_goals_scored,predicted_assists,predicted_yellow_cards,predicted_bonus,predicted_saves,predicted_clean_sheet,predicted_goals_conceded,actual_points
148,F.Kadıoğlu,2.3916745828637733,86.19398050092451,0.0,0.066953642384106,0.1333333333333358,0.0,0.0,1.011551516193798,-0.687404527149007,4
716,Savona,2.3709757162227167,84.31798177364746,0.1354292623941967,0.0,0.1333333333333358,0.0,0.0,0.6221598048673063,-0.9304263296764338,0
53,Malen,2.37006430653744,32.43999015440769,0.1337525191455066,0.1315231788079477,0.0,0.0,0.0,0.3067321743860634,-0.0,1
416,Bernardo,2.3378097684010517,77.97122535600224,0.0,0.0729895931882688,0.2857142857142834,0.0,0.0,0.4045552745505283,-0.0,6
209,Laurent,2.3260596444346926,76.96004460533587,0.0666505441354297,0.0,0.1999999999999989,0.0669232914923295,0.0,0.1258836322652133,-0.0,2
347,Gudmundsson,2.2983966501547752,88.48263399610977,0.0,0.0,0.0714285714285708,0.3619485953377171,0.0,0.8077655305644734,-0.7998889043188445,0
560,Isidor,2.297238638277328,58.65650746169276,0.2161685956123682,0.0,0.0714285714285708,0.503992827256426,0.0,0.0,-0.0,2
709,Krejčí,2.292889930895671,88.87967425497683,0.1317210802095937,0.0646799116997793,0.0666666666666679,0.0,0.0,0.4583732724705407,-1.083182891265102,1
669,Ndoye,2.2865554037554574,78.66316871983284,0.0,0.0658940397350994,0.0666666666666679,0.0,0.0,0.1555399512168265,-0.0,2
235,Palmer,2.273598137971927,53.42640533277449,0.1434962860597676,0.0709555345316935,0.0,0.0,0.0,0.343250104078008,-0.0,7
623,Potts,2.26587389481943,71.278213319711,0.0,0.0667549668874173,0.0666666666666679,0.0,0.0,0.1322756608238456,-0.0,0
342,Bogle,2.225213428516205,89.38093755252984,0.0,0.14387417218543,0.2142857142857145,0.0,0.0,0.8077655305644734,-0.7998889043188445,2
113,Van den Berg,2.220760141792105,89.69275448454724,0.0,0.0,0.0714285714285708,0.0,0.0,0.9902399098137424,-0.6980511965930658,1
192,Hartman,2.204642696218163,87.42778252047164,0.0,0.2679911699779255,0.0666666666666679,0.0,0.0,0.5035345290608534,-1.0361986761097994,4
613,Souček,2.1998572842207698,49.8644225374558,0.1326239419588884,0.0684105960264902,0.0,0.1992301255230115,0.0,0.1322756608238456,-0.0,-2
146,Dunk,2.1950520663074826,89.9168143505511,0.0,0.0680794701986756,0.3333333333333355,0.0,0.0,1.011551516193798,-0.687404527149007,2
330,Berge,2.1814593076198787,86.08745659534613,0.0,0.0,0.0714285714285708,0.0,0.0,0.2528878790484495,-0.0,4
317,Andersen,2.181002936444673,89.8795621112792,0.0,0.0,0.2857142857142834,0.1425702331141652,0.0,1.011551516193798,-0.687404527149007,10
